ticket_id,customer_id,open_date_id,support_channel,contact_reason,ticket_status
627,344,20231108,App,Cancellation request,In Progress
628,1826,20241114,Phone,Technical issue,Pending
629,4232,20220904,Phone,Cancellation request,Resolved
630,4233,20220405,App,Cancellation request,In Progress
631,935,20250329,Website,Complaint,Resolved
632,4960,20250325,App,Cancellation request,In Progress
633,4706,19980621,Phone,Invoice question,In Progress
634,4712,20130918,App,Complaint,In Progress
635,3565,20180419,Social Media,Plan change,Resolved
636,1739,20160922,Phone,Information,Resolved
637,2384,20180402,Store,Cancellation request,Resolved
638,1742,20090629,Store,Technical issue,Pending
639,3613,20180708,Social Media,Information,In Progress
640,4248,20250527,Social Media,Technical issue,Resolved
641,563,20181218,Phone,Invoice question,Resolved
642,4739,20250514,App,Plan change,Resolved
643,1973,20200409,Website,Invoice question,Resolved
644,2602,20080328,Website,Cancellation request,Resolved
645,3481,20220629,Website,Information,In Progress
646,399,20190920,Website,Technical issue,In Progress
647,2620,20050819,Website,Complaint,Pending
648,2317,20180429,Phone,Invoice question,Pending
649,4478,20100702,Social Media,Invoice question,In Progress
650,249,20230227,Social Media,Cancellation request,Pending
651,4489,20250402,Website,Plan change,Resolved
652,1456,20170810,Social Media,Information,In Progress
653,1240,20160212,Social Media,Information,Pending
654,3169,20200516,App,Invoice question,Pending
655,3904,20200813,Website,Invoice question,Resolved
656,4501,20151109,Website,Technical issue,In Progress
657,1936,20250521,App,Complaint,Resolved
658,1473,20210603,App,Plan change,Pending
659,363,19990729,Store,Complaint,Resolved
660,2085,20250318,App,Cancellation request,Pending
661,4081,20130419,Phone,Invoice question,Resolved
662,4618,20171210,App,Cancellation request,Pending
663,4004,20230507,Phone,Plan change,Pending
664,2703,20030902,Social Media,Technical issue,Pending
665,1581,20090620,Phone,Complaint,Resolved
666,2796,20240703,App,Cancellation request,Resolved
667,3171,20210719,Website,Information,In Progress
668,513,20220913,Store,Invoice question,Pending
669,1693,20100608,App,Plan change,In Progress
670,2060,20170217,Social Media,Technical issue,Pending
671,3087,20240227,Phone,Cancellation request,In Progress
672,860,20230103,Store,Cancellation request,In Progress
673,546,20250413,Store,Plan change,Resolved
674,2559,20240122,Website,Plan change,Resolved
675,223,20241111,App,Information,In Progress
676,492,20240831,Social Media,Cancellation request,Resolved
677,1693,20110714,Phone,Plan change,Pending
678,4426,20200619,Website,Plan change,In Progress
679,979,20241230,Phone,Plan change,In Progress
680,4622,20090511,Phone,Plan change,Pending
681,1519,20250305,App,Complaint,Resolved
682,4991,20181101,Store,Information,Pending
683,257,20230602,Website,Information,Pending
684,1901,20230712,Phone,Invoice question,In Progress
685,2146,20250302,Store,Cancellation request,Pending
686,3857,20220127,Phone,Cancellation request,Pending
687,2593,19981008,Website,Invoice question,Resolved
688,1418,20210214,Social Media,Plan change,Resolved
689,1665,20250325,Store,Plan change,Resolved
690,124,20090912,Social Media,Plan change,In Progress
691,1543,20191129,Phone,Invoice question,Resolved
692,4643,20240609,Website,Complaint,Pending
693,2067,20220604,Phone,Information,In Progress
694,3019,20190123,Website,Information,Pending
695,1666,20060704,App,Technical issue,In Progress
696,4508,20250128,Social Media,Complaint,Resolved
697,1845,20220410,Website,Plan change,Resolved
698,1054,20231223,Store,Plan change,In Progress
699,1533,20241009,Store,Cancellation request,Resolved
700,4115,20071016,Social Media,Complaint,In Progress
701,4863,20180908,Store,Cancellation request,Pending
702,4288,20220417,Website,Complaint,Pending
703,343,20231226,Social Media,Complaint,Pending
704,3930,20231119,Social Media,Invoice question,In Progress
705,2579,20171028,Phone,Plan change,In Progress
706,4909,20250529,Phone,Technical issue,In Progress
707,3317,20081107,Store,Information,In Progress
708,4135,20250530,App,Invoice question,Pending
709,1523,20090521,Website,Cancellation request,Resolved
710,337,20160531,Website,Information,Resolved
711,2241,20241130,Phone,Complaint,Pending
712,1505,19971114,Website,Invoice question,Pending
713,4865,20101129,Store,Technical issue,In Progress
714,3185,20250407,App,Complaint,In Progress
715,4545,20230225,App,Complaint,Pending
716,3236,20250414,Website,Invoice question,In Progress
717,361,19940318,Phone,Information,Pending
718,2826,20241020,Store,Plan change,Pending
719,3763,20230507,Phone,Invoice question,Resolved
720,18,20151002,Website,Technical issue,In Progress
721,4409,19900705,Website,Plan change,In Progress
722,3142,20250610,Social Media,Plan change,Resolved
723,574,20181217,Website,Information,In Progress
724,1051,20230501,Social Media,Information,Resolved
725,2309,20180922,Website,Invoice question,In Progress
726,1893,20140807,Social Media,Invoice question,In Progress
727,520,20030307,App,Cancellation request,In Progress
728,3425,20240331,Website,Plan change,Resolved
729,2189,20211206,Website,Information,Resolved
730,3135,19910127,Store,Complaint,Resolved
731,1177,20170131,Social Media,Invoice question,Resolved
732,2688,19950807,Social Media,Invoice question,In Progress
733,2674,20091210,Website,Technical issue,Resolved
734,33,20170715,Store,Complaint,Pending
735,1358,20231220,Website,Information,Pending
736,2932,20250419,Store,Complaint,In Progress
737,3026,20240120,Phone,Information,Pending
738,3333,20240826,Website,Technical issue,Pending
739,709,20060123,App,Invoice question,Pending
740,1588,20190629,Phone,Plan change,In Progress
741,3030,20240614,App,Technical issue,Pending
742,4817,20200427,App,Invoice question,Resolved
743,4282,20101029,Website,Technical issue,In Progress
744,4820,20030916,Phone,Complaint,In Progress
745,3774,19850208,Store,Complaint,Resolved
746,1207,20191201,Website,Invoice question,In Progress
747,2565,20020424,Social Media,Cancellation request,Resolved
748,2653,19960128,Store,Invoice question,In Progress
749,1477,20250203,Website,Plan change,Pending
750,3368,20211017,Store,Cancellation request,Resolved
751,1240,20181004,Website,Invoice question,In Progress
752,621,20250420,Social Media,Technical issue,Pending
753,791,20220728,Social Media,Complaint,In Progress
754,3219,20250112,Website,Technical issue,Pending
755,2685,19910408,Phone,Information,Resolved
756,1286,20181025,Social Media,Technical issue,Pending
757,3438,20230216,Website,Information,Pending
758,2966,20250304,Website,Plan change,Pending
759,3712,20170608,Website,Cancellation request,Resolved
760,1729,20250311,Website,Invoice question,Pending
761,1992,20211202,Store,Plan change,Pending
762,2223,19980721,Website,Information,Resolved
763,71,20160125,Website,Complaint,Resolved
764,1499,20050921,Phone,Technical issue,Pending
765,475,20230514,App,Invoice question,In Progress
766,4865,20080503,Store,Plan change,Resolved
767,553,20090405,Phone,Information,In Progress
768,2038,19931013,App,Information,In Progress
769,3828,20120826,App,Complaint,Resolved
770,3448,20040507,Website,Technical issue,In Progress
771,1773,20191119,App,Technical issue,Resolved
772,3103,20191010,Social Media,Cancellation request,Pending
773,4188,20240120,Website,Technical issue,In Progress
774,3437,20240503,Website,Plan change,Resolved
775,320,20070708,App,Complaint,Resolved
776,520,20061211,App,Technical issue,In Progress
777,1493,20100911,Phone,Information,Resolved
778,4829,20200803,App,Complaint,Pending
779,349,20191019,App,Information,Pending
780,1670,20200723,Social Media,Plan change,Pending
781,2124,20190316,Social Media,Plan change,Resolved
782,1601,20010310,App,Technical issue,Pending
783,4990,20220728,Social Media,Information,Pending
784,1308,20080730,App,Technical issue,Pending
785,3827,20211103,Website,Invoice question,In Progress
786,3282,20190816,Store,Invoice question,Resolved
787,3619,20201020,Social Media,Plan change,Pending
788,3425,20190708,Store,Technical issue,Pending
789,3747,19971219,Social Media,Complaint,Resolved
790,3468,20060617,Website,Technical issue,Pending
791,4233,20230107,Phone,Cancellation request,Pending
792,3957,20250604,Phone,Technical issue,Resolved
793,4533,20250207,Website,Plan change,Resolved
794,3840,20161004,Website,Cancellation request,Resolved
795,287,19961021,Store,Information,Pending
796,2725,20020730,Website,Cancellation request,Resolved
797,1096,20040125,Store,Plan change,In Progress
798,785,20230306,App,Information,Resolved
799,2816,20121012,Social Media,Information,Pending
800,4482,20221215,Phone,Information,In Progress
801,4994,20230320,Phone,Cancellation request,Resolved
802,847,20031027,Phone,Information,In Progress
803,3421,20150206,Social Media,Information,Pending
804,720,19880710,Social Media,Invoice question,Resolved
805,306,20250427,App,Information,In Progress
806,340,20141204,App,Complaint,In Progress
807,3789,20240706,Website,Invoice question,In Progress
808,3460,20231228,App,Complaint,Pending
809,1176,20051029,Social Media,Information,In Progress
810,863,20140420,Social Media,Plan change,Pending
811,1392,20250227,Store,Complaint,Resolved
812,1016,20240722,App,Complaint,Pending
813,2989,20230612,Phone,Complaint,Resolved
814,3263,20150406,App,Information,Pending
815,3911,20220616,Phone,Complaint,Resolved
816,4614,20230211,Store,Information,Resolved
817,4460,20200505,App,Technical issue,Resolved
818,4665,20230510,Social Media,Information,Resolved
819,3782,20180124,Website,Plan change,In Progress
820,2514,20230209,Store,Complaint,Resolved
821,1937,20161019,Website,Plan change,In Progress
822,295,20220623,Store,Plan change,Resolved
823,3035,20220913,Social Media,Cancellation request,Resolved
824,2208,20220126,Social Media,Complaint,In Progress
825,4051,20130313,Website,Cancellation request,Pending
826,2151,20100702,Store,Complaint,Pending
827,1117,20241229,Social Media,Technical issue,Pending
828,1746,20220811,Phone,Complaint,Pending
829,557,20230514,Phone,Plan change,Pending
830,699,20210324,Phone,Information,Pending
831,1571,20240321,App,Information,Pending
832,3816,20081126,Website,Technical issue,In Progress
833,259,20110911,App,Information,In Progress
834,2487,20221012,Social Media,Information,In Progress
835,4785,20210928,Website,Invoice question,Resolved
836,4870,20091001,Store,Information,Resolved
837,4110,20241025,Social Media,Cancellation request,In Progress
838,636,20241001,Phone,Information,Resolved
839,2706,20240114,Phone,Technical issue,In Progress
840,2292,20220701,Social Media,Cancellation request,Resolved
841,2054,20170312,Social Media,Technical issue,Pending
842,4447,20240903,Store,Information,Resolved
843,3994,20161221,Phone,Technical issue,Resolved
844,1783,20210614,Social Media,Complaint,In Progress
845,3944,20200324,Website,Information,Pending
846,1461,20120728,App,Cancellation request,In Progress
847,1930,20220123,App,Invoice question,In Progress
848,3850,19970930,Store,Information,Resolved
849,1405,20241214,App,Complaint,Resolved
850,2831,20230327,Store,Complaint,Pending
851,4635,20250531,Store,Cancellation request,In Progress
852,1811,20160215,Phone,Invoice question,Resolved
853,4624,20120311,App,Invoice question,Resolved
854,3191,20170630,Website,Information,Resolved
855,2786,19880901,Website,Cancellation request,Pending
856,1350,20140319,Website,Invoice question,In Progress
857,1981,20200316,Phone,Cancellation request,Resolved
858,2310,20220817,Social Media,Invoice question,In Progress
859,4034,20200108,Website,Technical issue,In Progress
860,1068,20200220,App,Plan change,Pending
861,1681,20130624,Phone,Invoice question,Resolved
862,4522,20190130,Store,Information,Pending
863,2772,20191012,Phone,Complaint,Resolved
864,807,20070209,Social Media,Complaint,Pending
865,2149,20210325,Social Media,Technical issue,In Progress
866,1191,20100815,App,Plan change,Pending
867,4713,20241126,Store,Plan change,In Progress
868,4829,20140512,Website,Plan change,Pending
869,2564,20240812,Website,Cancellation request,Pending
870,1848,19880909,App,Complaint,In Progress
871,630,20170812,Phone,Invoice question,Resolved
872,491,20230810,Social Media,Complaint,Pending
873,4373,20110908,Website,Technical issue,Resolved
874,3657,20180112,App,Complaint,Resolved
875,1568,20180619,App,Cancellation request,In Progress
876,2647,20220415,Social Media,Technical issue,Pending
877,537,20061009,Store,Complaint,In Progress
878,1886,20180924,Website,Information,Resolved
879,860,20231109,Phone,Cancellation request,In Progress
880,997,20050706,Phone,Plan change,Pending
881,3642,20250102,Social Media,Technical issue,In Progress
882,3602,20171210,App,Technical issue,Resolved
883,1035,20060316,Social Media,Invoice question,Pending
884,3551,19750816,Phone,Plan change,In Progress
885,1298,20250217,Phone,Invoice question,Resolved
886,2833,20240416,Phone,Technical issue,Pending
887,4534,20230706,Website,Complaint,Pending
888,2638,20100907,Website,Technical issue,Resolved
889,1088,20250501,Phone,Complaint,Pending
890,807,19950320,Website,Cancellation request,Resolved
891,2454,20090315,Store,Complaint,Pending
892,4628,19910614,Website,Cancellation request,Pending
893,4018,20190923,Website,Information,In Progress
894,2716,20250107,Phone,Plan change,Pending
895,1394,19980915,Website,Cancellation request,Pending
896,3010,20230714,Social Media,Technical issue,Resolved
897,4000,20170822,Website,Information,Resolved
898,3218,20160703,Store,Plan change,Pending
899,4760,20171118,Store,Complaint,In Progress
900,2810,20131025,App,Technical issue,Pending
901,1598,20221113,Website,Cancellation request,Pending
902,1729,20250119,Website,Technical issue,In Progress
903,3840,19960219,Social Media,Plan change,Resolved
904,4671,20160731,App,Information,In Progress
905,2198,20240302,Phone,Technical issue,In Progress
906,3180,19801207,Store,Cancellation request,In Progress
907,1370,20211122,App,Cancellation request,Resolved
908,4872,20210412,Store,Invoice question,In Progress
909,2948,20230320,Website,Technical issue,Pending
910,4587,20240227,Social Media,Complaint,Resolved
911,3232,20241225,Website,Complaint,In Progress
