invoice_id,customer_id,due_date_id,payment_date_id,total_amount,paid_amount,invoice_status
526,2024,20160825,,217.42,0.0,Overdue
527,1909,20220406,20220405.0,254.55,254.55,Paid
528,1814,20220922,20220920.0,120.99,120.99,Paid
529,1467,20220805,20220801.0,359.18,359.18,Paid
530,4556,20231031,20231031.0,198.16,198.16,Paid
531,2765,20181114,20181109.0,214.34,214.34,Paid
532,1407,20220527,20220525.0,83.64,83.64,Paid
533,786,20190808,20190804.0,420.69,420.69,Paid
534,3147,20191104,20191103.0,85.16,85.16,Paid
535,4643,20240202,20240128.0,178.74,178.74,Paid
536,835,20250417,20250414.0,132.49,132.49,Paid
537,2866,20240317,20240317.0,116.49,116.49,Paid
538,4877,20130317,,274.49,0.0,Overdue
539,819,20150719,20150715.0,285.6,285.6,Paid
540,2008,20230123,20230123.0,127.38,127.38,Paid
541,4775,20190405,20190403.0,109.2,109.2,Paid
542,2745,20250304,20250302.0,187.4,187.4,Paid
543,3280,20250515,20250510.0,428.63,428.63,Paid
544,835,20161220,20161216.0,109.23,109.23,Paid
545,1157,20220805,20220802.0,282.97,282.97,Paid
546,76,20220812,20220809.0,69.53,69.53,Paid
547,2924,20210305,20210228.0,184.62,184.62,Paid
548,4105,20180521,20180519.0,391.81,391.81,Paid
549,3751,20060206,20060203.0,168.81,168.81,Paid
550,2279,20230914,20230912.0,183.59,183.59,Paid
551,3168,20200808,20200808.0,223.93,223.93,Paid
552,2081,20180220,20180220.0,272.8,272.8,Paid
553,1486,20160306,,90.47,0.0,Overdue
554,106,20250417,20250414.0,92.41,92.41,Paid
555,4883,20240807,,79.0,0.0,Overdue
556,4905,20070102,20061229.0,335.34,335.34,Paid
557,4428,20241227,20241225.0,140.69,140.69,Paid
558,1838,20180529,20180528.0,147.25,147.25,Paid
559,201,20240311,20240306.0,60.25,60.25,Paid
560,3966,20241013,20241010.0,442.41,442.41,Paid
561,4965,19940709,19940707.0,209.39,209.39,Paid
562,2128,20190718,20190717.0,32.69,32.69,Paid
563,881,20031129,20031126.0,148.31,148.31,Paid
564,2006,20010821,20010818.0,161.85,161.85,Paid
565,2324,20190213,20190211.0,41.45,41.45,Paid
566,2010,20220729,,389.15,0.0,Overdue
567,2764,20170613,20170609.0,233.65,233.65,Paid
568,3444,20210629,20210626.0,184.31,184.31,Paid
569,4489,20240928,20240925.0,316.76,316.76,Paid
570,3313,20210521,20210520.0,402.82,402.82,Paid
571,937,20250309,20250304.0,410.74,410.74,Paid
572,4868,20150411,20150411.0,251.25,251.25,Paid
573,2623,20140719,20140714.0,270.84,270.84,Paid
574,4072,20170829,20170826.0,356.11,356.11,Paid
575,1129,20111220,20111220.0,113.82,113.82,Paid
576,4092,20231015,20231014.0,301.57,301.57,Paid
577,3973,20100705,20100701.0,188.79,188.79,Paid
578,2622,20170528,20170527.0,424.87,424.87,Paid
579,4491,20240430,20240425.0,381.37,381.37,Paid
580,561,20231011,20231008.0,252.11,252.11,Paid
581,3885,20181108,20181108.0,402.34,402.34,Paid
582,2761,20111018,20111017.0,195.51,195.51,Paid
583,2441,20240320,20240316.0,386.86,386.86,Paid
584,4425,20230318,20230313.0,31.21,31.21,Paid
585,3553,20241121,20241118.0,228.21,228.21,Paid
586,4536,19970423,19970421.0,106.37,106.37,Paid
587,2562,20181209,20181204.0,255.44,255.44,Paid
588,4105,20231211,20231207.0,79.84,79.84,Paid
589,3239,19750717,19750716.0,155.71,155.71,Paid
590,2718,19981204,19981203.0,112.24,112.24,Paid
591,3847,20250421,20250417.0,289.23,289.23,Paid
592,3460,20041126,20041122.0,198.44,198.44,Paid
593,2085,20250429,20250424.0,56.16,56.16,Paid
594,2761,20230905,20230901.0,91.18,91.18,Paid
595,1505,19900504,19900504.0,392.54,392.54,Paid
596,3899,20181122,20181118.0,336.15,336.15,Paid
597,3322,19730422,19730421.0,342.64,342.64,Paid
598,1388,20050618,20050618.0,334.81,334.81,Paid
599,120,20250406,20250406.0,104.5,104.5,Paid
600,3577,20250123,20250118.0,237.33,237.33,Paid
601,2430,20230217,20230217.0,391.35,391.35,Paid
602,2229,20120823,20120819.0,281.6,281.6,Paid
603,4147,20220904,20220831.0,390.44,390.44,Paid
604,537,20240526,20240525.0,304.61,304.61,Paid
605,1276,20210714,20210713.0,379.61,379.61,Paid
606,2200,20160406,20160403.0,413.18,413.18,Paid
607,1197,20180505,20180503.0,163.49,163.49,Paid
608,3411,20230613,20230610.0,256.33,256.33,Paid
609,2214,20030310,20030309.0,278.77,278.77,Paid
610,4755,19780610,19780610.0,121.88,121.88,Paid
611,1649,20140126,20140124.0,34.89,34.89,Paid
612,1050,20200820,20200820.0,120.56,120.56,Paid
613,3968,20080508,20080503.0,142.27,142.27,Paid
614,2953,20120218,20120213.0,76.18,76.18,Paid
615,3815,20150702,,129.71,0.0,Overdue
616,3760,20191020,20191016.0,197.73,197.73,Paid
617,440,20230810,20230809.0,186.12,186.12,Paid
618,306,19950710,19950709.0,414.73,414.73,Paid
619,4965,20090204,20090202.0,250.72,250.72,Paid
620,854,20230822,20230822.0,242.12,242.12,Paid
621,2015,20240309,20240309.0,400.88,400.88,Paid
622,2914,20050119,20050117.0,107.37,107.37,Paid
623,1425,20220609,20220607.0,192.87,192.87,Paid
624,3479,19970926,19970922.0,316.74,316.74,Paid
625,4137,20230228,20230224.0,358.57,358.57,Paid
626,4403,20250220,20250218.0,215.64,215.64,Paid
627,1793,20221105,20221105.0,170.43,170.43,Paid
628,4592,20150923,20150923.0,240.61,240.61,Paid
629,2961,20220728,20220726.0,306.73,306.73,Paid
630,1501,20180510,20180509.0,337.73,337.73,Paid
631,3121,20200421,20200418.0,284.43,284.43,Paid
632,96,20020603,20020601.0,203.69,203.69,Paid
633,1575,20180502,20180430.0,123.67,123.67,Paid
634,757,20200910,20200908.0,410.46,410.46,Paid
635,3622,20180908,20180908.0,339.32,339.32,Paid
636,4178,19921027,19921022.0,400.0,400.0,Paid
637,3509,20250322,,338.2,0.0,Overdue
638,4587,20231223,20231220.0,338.37,338.37,Paid
639,1364,20160913,20160910.0,232.75,232.75,Paid
640,4170,20180725,20180723.0,240.61,240.61,Paid
641,2593,20230116,20230116.0,346.45,346.45,Paid
642,2958,20170817,20170812.0,436.39,436.39,Paid
643,2351,19940411,19940408.0,232.34,232.34,Paid
644,1532,20210830,20210830.0,413.97,413.97,Paid
645,3540,20220907,20220904.0,379.27,379.27,Paid
646,2712,20250411,20250410.0,202.74,202.74,Paid
647,678,20230910,20230908.0,122.2,122.2,Paid
648,1322,19971010,19971007.0,202.52,202.52,Paid
649,2741,20201018,,154.22,0.0,Overdue
650,1442,20250518,20250518.0,251.54,251.54,Paid
651,1115,20140910,20140906.0,34.22,34.22,Paid
652,2545,20170221,20170216.0,319.02,319.02,Paid
653,2521,20231201,20231201.0,364.02,364.02,Paid
654,421,20110414,20110413.0,383.74,383.74,Paid
655,4220,19890505,19890502.0,138.59,138.59,Paid
656,760,20030517,20030513.0,241.79,241.79,Paid
657,4723,20210913,20210909.0,188.66,188.66,Paid
658,4865,20170430,20170426.0,159.54,159.54,Paid
659,3625,20171225,,332.27,0.0,Overdue
660,1613,20040107,20040106.0,337.66,337.66,Paid
661,2759,20220509,20220508.0,415.61,415.61,Paid
662,992,20130211,,99.0,0.0,Overdue
663,792,20210716,20210712.0,40.14,40.14,Paid
664,3233,20240116,20240114.0,397.12,397.12,Paid
665,4569,20240630,20240626.0,268.23,268.23,Paid
666,459,20201124,20201122.0,214.27,214.27,Paid
667,1623,20220428,20220427.0,404.07,404.07,Paid
668,3024,20111129,20111127.0,307.36,307.36,Paid
669,3864,20250316,20250312.0,421.32,421.32,Paid
670,764,20170112,20170110.0,350.51,350.51,Paid
671,1424,20211204,20211203.0,296.01,296.01,Paid
672,1350,20130410,20130406.0,407.26,407.26,Paid
673,2289,20030414,20030410.0,423.26,423.26,Paid
674,3822,20151028,20151027.0,225.59,225.59,Paid
675,4163,20240430,20240426.0,176.1,176.1,Paid
676,924,20241120,20241116.0,301.61,301.61,Paid
677,2466,20220215,20220215.0,310.72,310.72,Paid
678,4648,20111014,20111012.0,184.44,184.44,Paid
679,994,20230918,20230913.0,304.0,304.0,Paid
680,3447,20241009,,54.58,0.0,Overdue
681,4162,20201015,20201013.0,335.2,335.2,Paid
682,2954,20230201,20230128.0,411.92,411.92,Paid
683,666,20120908,20120908.0,224.08,224.08,Paid
684,398,20171007,20171006.0,429.92,429.92,Paid
685,898,20201115,20201114.0,45.73,45.73,Paid
686,4538,20170116,20170111.0,391.68,391.68,Paid
687,2438,20070423,20070418.0,119.66,119.66,Paid
688,3600,20250415,20250412.0,287.99,287.99,Paid
689,345,20221219,20221218.0,184.11,184.11,Paid
690,4905,20171103,,206.77,0.0,Overdue
691,4061,20120126,20120121.0,92.3,92.3,Paid
692,1623,20230519,20230516.0,333.82,333.82,Paid
693,1762,20230726,20230723.0,350.87,350.87,Paid
694,468,20181201,20181130.0,111.29,111.29,Paid
695,531,20250420,,262.25,0.0,Overdue
696,3146,20230831,,103.04,0.0,Overdue
697,2181,20250118,20250117.0,177.59,177.59,Paid
698,641,20110309,20110305.0,368.27,368.27,Paid
699,1130,20241227,20241225.0,438.66,438.66,Paid
700,898,20100312,20100308.0,34.28,34.28,Paid
701,833,20090131,20090129.0,363.15,363.15,Paid
702,3983,20061115,20061111.0,128.94,128.94,Paid
703,787,20180505,20180504.0,448.99,448.99,Paid
704,3827,20170829,20170825.0,221.09,221.09,Paid
705,539,20190619,20190614.0,107.08,107.08,Paid
706,1322,19860504,19860504.0,232.81,232.81,Paid
707,2186,20130327,20130326.0,294.75,294.75,Paid
708,4496,20130207,20130205.0,47.0,47.0,Paid
709,3233,20240224,20240219.0,347.68,347.68,Paid
710,935,20221007,20221004.0,364.0,364.0,Paid
711,1083,20210816,,357.35,0.0,Overdue
712,1614,20180825,20180820.0,171.94,171.94,Paid
713,3508,20141116,20141113.0,230.76,230.76,Paid
714,3820,20110224,20110224.0,106.76,106.76,Paid
715,3983,20150723,20150721.0,263.68,263.68,Paid
716,3306,20200823,20200823.0,143.12,143.12,Paid
717,4903,20210521,20210519.0,239.95,239.95,Paid
718,3396,20210618,20210615.0,148.32,148.32,Paid
719,775,20080921,20080918.0,344.64,344.64,Paid
720,3780,20240502,20240430.0,108.67,108.67,Paid
721,1581,20240206,20240205.0,193.39,193.39,Paid
722,4709,20080405,20080405.0,334.7,334.7,Paid
723,3143,20090228,20090224.0,187.65,187.65,Paid
724,2895,20111230,,427.23,0.0,Overdue
725,2935,20230505,20230504.0,436.02,436.02,Paid
726,305,20190818,20190814.0,79.73,79.73,Paid
727,2784,20210215,,198.65,0.0,Overdue
728,3008,20131029,20131024.0,387.78,387.78,Paid
729,4946,20250514,20250512.0,121.17,121.17,Paid
730,983,20130214,20130211.0,129.64,129.64,Paid
731,4389,20250605,20250604.0,135.02,135.02,Paid
732,228,20160306,20160304.0,37.09,37.09,Paid
733,4518,20230914,20230914.0,306.07,306.07,Paid
734,4783,20200210,20200205.0,168.57,168.57,Paid
735,1944,20220123,,235.77,0.0,Overdue
736,3544,19990926,19990923.0,377.52,377.52,Paid
737,4975,20250530,20250527.0,383.27,383.27,Paid
738,1574,20210913,20210911.0,428.84,428.84,Paid
739,2986,20130903,20130831.0,52.67,52.67,Paid
740,4215,19881211,19881211.0,322.99,322.99,Paid
741,1168,20140401,20140327.0,61.16,61.16,Paid
742,3887,20150716,20150713.0,422.03,422.03,Paid
743,2582,20240423,20240422.0,65.46,65.46,Paid
744,3626,20201226,20201222.0,244.94,244.94,Paid
745,4973,20241120,20241120.0,268.19,268.19,Paid
746,4773,20250319,20250316.0,294.16,294.16,Paid
747,639,19711020,19711016.0,96.84,96.84,Paid
748,1548,20200312,20200311.0,284.0,284.0,Paid
749,4855,20240831,20240828.0,328.47,328.47,Paid
750,3341,20231201,,225.81,0.0,Overdue
751,2977,20080121,20080119.0,325.12,325.12,Paid
752,4148,20240522,,335.46,0.0,Overdue
753,4214,20130204,20130131.0,433.23,433.23,Paid
754,3731,19981216,19981211.0,161.64,161.64,Paid
755,3982,20040218,20040214.0,406.61,406.61,Paid
756,1034,20030910,20030909.0,422.96,422.96,Paid
757,3022,20190823,20190818.0,182.91,182.91,Paid
758,279,20250525,,390.08,0.0,Overdue
759,557,20130315,,360.9,0.0,Overdue
760,3461,20090202,20090130.0,373.2,373.2,Paid
761,2843,20190829,20190828.0,299.97,299.97,Paid
762,4709,20071122,20071117.0,231.09,231.09,Paid
763,2377,20131225,20131222.0,434.95,434.95,Paid
764,270,20081013,20081011.0,223.49,223.49,Paid
765,151,20231202,20231202.0,234.49,234.49,Paid
766,2781,20140708,20140708.0,225.73,225.73,Paid
767,4455,20050307,20050305.0,100.02,100.02,Paid
768,4148,20230611,20230611.0,260.22,260.22,Paid
769,287,20001102,20001029.0,75.35,75.35,Paid
770,1495,20240319,20240317.0,444.08,444.08,Paid
771,257,20190131,20190126.0,352.07,352.07,Paid
772,2508,20100513,20100508.0,338.3,338.3,Paid
773,2426,20200808,20200804.0,67.5,67.5,Paid
774,4507,20180630,20180629.0,202.33,202.33,Paid
775,523,20210807,20210803.0,445.23,445.23,Paid
776,4538,20161101,20161027.0,204.69,204.69,Paid
777,1738,20220917,20220912.0,313.69,313.69,Paid
778,3658,20240919,20240917.0,205.52,205.52,Paid
779,2862,20250516,20250513.0,387.68,387.68,Paid
780,2977,20091208,20091208.0,204.51,204.51,Paid
781,2798,20080411,,185.92,0.0,Overdue
782,1168,20191025,,152.97,0.0,Overdue
783,2107,20071007,20071006.0,247.66,247.66,Paid
784,2621,19960401,19960331.0,305.8,305.8,Paid
785,3450,20250414,20250410.0,293.14,293.14,Paid
786,3629,20250514,20250513.0,140.15,140.15,Paid
787,2385,20210816,20210815.0,203.27,203.27,Paid
788,1201,20250601,,248.71,0.0,Overdue
789,1499,20201207,20201205.0,405.5,405.5,Paid
790,1932,20200211,20200211.0,291.55,291.55,Paid
791,2459,20240314,20240311.0,342.99,342.99,Paid
792,1007,20020803,20020802.0,291.78,291.78,Paid
793,4486,20170401,20170328.0,155.47,155.47,Paid
794,1055,20250209,20250207.0,218.05,218.05,Paid
795,2759,20210606,20210606.0,30.84,30.84,Paid
796,3733,20040502,20040502.0,122.39,122.39,Paid
797,1522,20230919,20230916.0,412.49,412.49,Paid
798,2960,20220407,20220406.0,170.95,170.95,Paid
799,975,20160805,20160731.0,254.21,254.21,Paid
800,3845,19830101,19821230.0,56.54,56.54,Paid
801,3527,20250112,20250107.0,415.95,415.95,Paid
802,1774,20240403,20240330.0,312.58,312.58,Paid
803,2534,20210402,20210330.0,145.77,145.77,Paid
804,3725,20170307,20170304.0,291.81,291.81,Paid
805,2583,20160807,20160802.0,253.5,253.5,Paid
806,1922,20231230,20231227.0,398.36,398.36,Paid
807,454,20241003,20240928.0,255.3,255.3,Paid
808,4423,20230418,,389.37,0.0,Overdue
809,2803,20240311,20240306.0,442.21,442.21,Paid
810,2772,20240911,20240907.0,132.53,132.53,Paid
811,1185,20240501,20240501.0,177.6,177.6,Paid
812,373,20230920,20230915.0,172.31,172.31,Paid
813,4387,20050516,,69.47,0.0,Overdue
814,1313,20200918,20200915.0,240.77,240.77,Paid
815,2247,20120719,20120717.0,427.86,427.86,Paid
816,1955,20120710,20120706.0,213.71,213.71,Paid
817,2723,20180604,20180604.0,122.34,122.34,Paid
818,2049,20210416,20210414.0,390.04,390.04,Paid
819,3974,20170712,20170710.0,285.19,285.19,Paid
820,1541,20241217,20241214.0,417.98,417.98,Paid
821,3161,20231223,20231219.0,30.69,30.69,Paid
822,1441,20241021,20241021.0,211.78,211.78,Paid
823,4978,20240706,20240705.0,323.02,323.02,Paid
824,665,20231222,20231220.0,75.88,75.88,Paid
825,1910,20180426,20180423.0,182.63,182.63,Paid
826,4860,20161125,20161125.0,371.16,371.16,Paid
827,3464,20210711,20210707.0,444.09,444.09,Paid
828,3515,20241125,20241121.0,34.0,34.0,Paid
829,4270,20240529,20240525.0,429.29,429.29,Paid
830,4369,20241006,20241003.0,34.36,34.36,Paid
831,3502,20240530,20240526.0,115.04,115.04,Paid
832,1952,20001111,20001109.0,47.47,47.47,Paid
833,747,20210123,20210119.0,235.98,235.98,Paid
834,4847,20150512,20150512.0,258.16,258.16,Paid
835,3711,20240508,,406.4,0.0,Overdue
836,2365,20250511,20250506.0,298.13,298.13,Paid
837,3807,20241206,20241204.0,156.05,156.05,Paid
838,614,20231226,,177.96,0.0,Overdue
839,1194,20150628,20150625.0,118.65,118.65,Paid
840,1599,20200429,20200428.0,341.16,341.16,Paid
841,2950,20250104,,260.53,0.0,Overdue
842,145,20190707,20190705.0,95.91,95.91,Paid
843,501,20080809,,47.98,0.0,Overdue
844,4397,20221021,20221016.0,415.81,415.81,Paid
845,192,20160909,20160906.0,370.43,370.43,Paid
846,2747,20210216,20210214.0,445.76,445.76,Paid
847,1925,20120820,20120815.0,382.62,382.62,Paid
848,3939,20190629,20190624.0,245.79,245.79,Paid
849,4712,20160507,20160507.0,176.58,176.58,Paid
850,826,19990822,19990819.0,59.33,59.33,Paid
851,1719,20230913,20230911.0,334.19,334.19,Paid
852,1961,20240301,20240226.0,220.94,220.94,Paid
853,874,20220221,20220218.0,75.19,75.19,Paid
854,3323,20100724,20100721.0,175.87,175.87,Paid
855,4227,20160830,20160827.0,210.99,210.99,Paid
856,2402,20231220,20231220.0,137.95,137.95,Paid
857,294,20240311,20240307.0,48.79,48.79,Paid
858,1270,20210812,20210811.0,408.25,408.25,Paid
859,1819,20130703,20130701.0,283.86,283.86,Paid
860,2164,19881220,19881216.0,155.33,155.33,Paid
861,1272,19890217,19890215.0,157.92,157.92,Paid
862,3540,20220928,20220925.0,414.01,414.01,Paid
863,999,20250514,20250511.0,94.31,94.31,Paid
864,414,20250605,20250604.0,186.06,186.06,Paid
865,1817,20150615,20150614.0,137.77,137.77,Paid
866,1890,20041222,20041221.0,49.91,49.91,Paid
867,3261,20231126,20231122.0,325.78,325.78,Paid
868,1310,20221220,20221220.0,222.85,222.85,Paid
869,1532,20221222,,242.04,0.0,Overdue
870,4209,20240625,,217.13,0.0,Overdue
871,1174,20060616,20060613.0,171.5,171.5,Paid
872,3031,20181223,20181219.0,286.81,286.81,Paid
873,1907,20190209,20190205.0,122.89,122.89,Paid
874,4438,20200418,20200413.0,274.13,274.13,Paid
875,3616,20230917,20230913.0,362.43,362.43,Paid
876,976,20230331,20230327.0,72.6,72.6,Paid
877,3328,20210501,20210430.0,168.81,168.81,Paid
878,3322,20000514,,135.25,0.0,Overdue
879,3881,20051109,,34.35,0.0,Overdue
880,1162,20090907,20090905.0,258.78,258.78,Paid
881,3304,20220806,20220802.0,221.32,221.32,Paid
882,4935,20250226,20250221.0,283.75,283.75,Paid
883,224,19870607,19870603.0,173.99,173.99,Paid
884,2838,20220926,20220921.0,61.02,61.02,Paid
885,2516,20210903,20210903.0,66.47,66.47,Paid
886,2234,20040929,20040929.0,438.95,438.95,Paid
887,3562,20230303,,307.68,0.0,Overdue
888,3847,20250405,20250331.0,403.94,403.94,Paid
889,1236,20140126,20140123.0,153.83,153.83,Paid
890,3925,20230629,20230628.0,388.43,388.43,Paid
891,124,20240428,20240427.0,101.42,101.42,Paid
892,3523,20081013,20081013.0,42.45,42.45,Paid
893,486,20101024,20101024.0,65.3,65.3,Paid
894,2701,20161112,20161107.0,228.04,228.04,Paid
895,2270,20220914,20220909.0,408.63,408.63,Paid
896,1027,19780608,19780608.0,213.59,213.59,Paid
897,3790,19970505,19970505.0,173.4,173.4,Paid
898,2198,20150821,20150816.0,380.78,380.78,Paid
899,850,20240606,20240602.0,113.35,113.35,Paid
900,1907,20130817,20130814.0,288.82,288.82,Paid
901,3913,20170809,20170805.0,105.6,105.6,Paid
902,3476,20240924,20240919.0,250.25,250.25,Paid
903,305,20181226,20181221.0,357.24,357.24,Paid
904,330,20250502,20250429.0,378.58,378.58,Paid
905,1237,20210928,20210924.0,400.37,400.37,Paid
906,1111,20030921,20030921.0,404.3,404.3,Paid
907,4078,20240517,20240513.0,413.31,413.31,Paid
908,2324,20191220,20191217.0,191.86,191.86,Paid
909,1027,19810603,19810601.0,326.15,326.15,Paid
910,4639,20250512,20250509.0,227.48,227.48,Paid
911,2524,20180323,20180322.0,93.14,93.14,Paid
912,4319,20220906,,294.25,0.0,Overdue
913,4297,20220126,20220125.0,188.06,188.06,Paid
914,204,20121204,20121202.0,382.43,382.43,Paid
915,665,20230223,20230223.0,318.61,318.61,Paid
916,2305,20230619,20230616.0,148.69,148.69,Paid
917,3951,19940324,19940323.0,130.17,130.17,Paid
918,954,20010609,20010606.0,85.81,85.81,Paid
919,4762,20250518,20250516.0,383.86,383.86,Paid
920,2763,20120818,,114.13,0.0,Overdue
921,1850,20231110,20231110.0,223.61,223.61,Paid
922,3135,20020711,20020711.0,385.58,385.58,Paid
923,2449,20250322,20250322.0,140.24,140.24,Paid
924,4847,20100108,20100106.0,117.7,117.7,Paid
925,4251,20031016,20031014.0,397.57,397.57,Paid
926,3631,20210911,20210909.0,276.52,276.52,Paid
927,146,20180602,20180601.0,409.53,409.53,Paid
928,330,20230918,20230916.0,383.9,383.9,Paid
929,503,20250530,20250530.0,310.97,310.97,Paid
930,2736,19960218,19960218.0,117.55,117.55,Paid
931,1021,20241014,20241011.0,146.28,146.28,Paid
932,1889,20170101,20161228.0,418.1,418.1,Paid
933,427,20170801,,147.34,0.0,Overdue
934,1701,20240504,20240429.0,428.97,428.97,Paid
935,1354,20210105,20210104.0,283.05,283.05,Paid
936,14,20230825,20230825.0,172.14,172.14,Paid
937,1238,20230730,20230729.0,411.6,411.6,Paid
938,631,19870518,19870518.0,88.4,88.4,Paid
939,2815,20050921,20050919.0,113.45,113.45,Paid
940,2680,20250202,20250131.0,273.64,273.64,Paid
941,462,20120702,20120630.0,385.42,385.42,Paid
942,580,20160720,20160719.0,283.37,283.37,Paid
943,2558,20080911,20080907.0,199.29,199.29,Paid
944,2386,20220615,20220612.0,374.26,374.26,Paid
945,2165,20241030,20241025.0,366.69,366.69,Paid
946,2843,20240223,20240219.0,125.04,125.04,Paid
947,189,20250126,20250121.0,167.82,167.82,Paid
948,4329,20200123,20200121.0,69.16,69.16,Paid
949,4953,20231102,20231102.0,403.04,403.04,Paid
950,1465,20000330,20000325.0,391.25,391.25,Paid
951,1854,20250218,20250214.0,359.92,359.92,Paid
952,1397,20211109,20211104.0,181.53,181.53,Paid
953,380,20121125,20121123.0,182.64,182.64,Paid
954,4068,19841207,19841202.0,242.44,242.44,Paid
955,4957,20181103,20181029.0,159.93,159.93,Paid
956,3583,20130910,20130909.0,261.54,261.54,Paid
957,916,20241206,20241204.0,277.35,277.35,Paid
958,1193,20090507,20090504.0,132.79,132.79,Paid
959,2185,20210116,20210115.0,249.25,249.25,Paid
960,2876,20211106,20211105.0,33.77,33.77,Paid
961,4297,20231122,20231120.0,239.48,239.48,Paid
962,4383,20220806,20220803.0,208.57,208.57,Paid
963,4532,20220619,20220619.0,34.72,34.72,Paid
964,1995,20221120,20221115.0,207.02,207.02,Paid
965,4429,20171009,20171004.0,327.11,327.11,Paid
966,995,20220503,20220502.0,331.23,331.23,Paid
967,709,20250419,,60.17,0.0,Overdue
968,1051,20040108,20040108.0,330.78,330.78,Paid
969,413,20240930,20240929.0,107.66,107.66,Paid
970,2747,20241222,20241220.0,299.01,299.01,Paid
